,stop_name,violations,avg_lat,avg_lon
718,FRESH POND RD/LINDEN ST,1075,40.708823690232556,-73.89831384093023
719,GRAND ST/UNION AV,1075,40.71089098232558,-73.94994231534884
720,ASTOR PL/COOPER SQ EAST,1073,40.72941903355079,-73.98809539142592
721,FULTON ST/S PORTLAND AV,1064,40.685914915413534,-73.97345987499999
722,FLATBUSH AV/FILLMORE AV,1060,40.61435992735849,-73.92763283018868
723,EAST GUN HILL RD/HULL AV,1058,40.8777188147448,-73.86910894234404
724,E 23 ST/BROADWAY,1055,40.74188650068246,-73.98988161872985
725,GRAND AV/79 ST,1051,40.73127937583254,-73.8858640114177
726,FLUSHING AV/64 ST,1047,40.7237484660936,-73.89905976599809
727,CO-OP CITY BLVD/BELLAMY LOOP S,1045,40.87136788325359,-73.82507325358851
728,E 14 ST/AVENUE A,1042,40.72985865067178,-73.98149690499041
729,GRAND AV/QUEENS MIDTOWN EXPWY,1040,40.72512910961538,-73.89661231153846
730,EAST KINGSBRIDGE RD/MORRIS AV,1037,40.86798765863066,-73.8952991292189
731,LEXINGTON AV/E 50 ST,1035,40.75681372657005,-73.9721601536232
732,HUTCHINSON RVR PKWY E/BOLLER AV,1020,40.86409342745098,-73.82526603235294
733,ROGERS AV/SAINT JOHNS PLACE,1019,40.67766638684985,-73.95296260386326
734,HILLSIDE AV/163 ST,1016,40.70914696062992,-73.7963349753937
735,UTICA AV/EASTERN PY,1010,40.665962907861385,-73.93141758114851
736,HALSEY ST/SARATOGA AV,1006,40.685952294234596,-73.9214150944334
737,HEGEMAN AV/THOMAS S BOYLAND ST,1001,40.65586524175824,-73.90900843756245
738,HILLSIDE AV/182 PL,999,40.71366287087087,-73.77942833333333
739,AMSTERDAM AV/W 79 ST,998,40.78390853623246,-73.97696902722446
740,NOSTRAND AV/GATES AV,996,40.68121916917671,-73.94974705440094
741,ROCKAWAY PKWY/AVENUE J,994,40.64386745875252,-73.8962019084507
742,10 AV/SHERMAN AV,990,40.867303910101015,-73.9168739080808
743,METROPOLITAN AV/FLUSHING AV,989,40.71367697573306,-73.91890441961577
744,W 34 ST/8 AV,987,40.751141825117216,-73.99143382780477
745,W 23 ST/11 AV,985,40.74888452740779,-74.00589636598308
746,HALSEY ST/MARCY AV,985,40.682761420304566,-73.94928820203044
747,W 86 ST/BROADWAY,984,40.78786916514228,-73.9758628743191
748,PAUL AV/WEST MOSHOLU PKWY SOUTH,984,40.877355154471545,-73.86022648373984
749,5 AV/E 96 ST,981,40.78473901735686,-73.95824911794409
750,39 ST/5 AV,977,40.65072182395087,-74.00261861310133
751,ROGERS AV/EMPIRE BLVD,973,40.66536681294964,-73.95275207605344
752,FULTON ST/HUDSON AV,969,40.6886045376677,-73.97994505263158
753,CHURCH AV / E 3 ST,964,40.644191200207466,-73.97604238485478
754,3 AV/E 11 ST,960,40.73923499791667,-73.98236021458334
755,E 79 ST/YORK AV,960,40.77180190850347,-73.95161542742014
756,UNIVERSITY AV/GEORGE WASHINGTON BRIDGE,954,40.84436365408805,-73.92185025052412
757,EAST TREMONT AV/LELAND AV,954,40.840536443396225,-73.86707649895177
758,ARCHER AV/PARSONS BLVD BAY D,949,40.70372512012645,-73.79634026975764
759,PARSONS BLVD/14 AV,948,40.787681439873424,-73.82361314978904
760,92 ST/FORT HAMILTON PKWY,946,40.60481120084567,-74.0075345010571
761,SOUTHERN BLVD/E 176 ST,937,40.840433789754535,-73.88706900853789
762,LEXINGTON AV/E 110 ST,936,40.792893877136756,-73.94545372222223
763,GRAND ST/CLINTON ST,936,40.716359444989315,-73.98579000106838
764,RICHMOND AV/HYLAN BLVD,936,40.53896722970085,-74.16003716025641
765,CO-OP CITY BLVD/BELLAMY LOOP NORTH,936,40.87583363568376,-73.83315962713675
766,ROGERS AV/SAINT JOHNS PL,935,40.67463134117647,-73.95246595187166
767,1 AV/E 125 ST,924,40.801668734119765,-73.93205552463564
768,CHURCH AV/E 39 ST,923,40.65114615167931,-73.9427412979415
769,LEXINGTON AV/E 42 ST,921,40.75565637785016,-73.97264262106405
770,EAST GUN HILL RD/BRONXWOOD AV,920,40.874725535869565,-73.85685860434782
771,HUNTER AV/BOLLER AV,919,40.861519434167576,-73.82429592491839
772,E 163 ST/SOUTHERN BLVD,917,40.820309588528666,-73.89036593042336
773,FLATBUSH AV/FLATLANDS AV,917,40.62365878625954,-73.93621213413304
774,BROADWAY/W 193 ST,914,40.85935594857768,-73.93125665317287
775,FLATBUSH AV/UTICA AV,914,40.64192277352298,-73.93968231400437
776,VICTORY BLVD/VAN DUZER ST,909,40.63805807590759,-74.07790938173817
777,JENNINGS ST/BRYANT AV,907,40.82955003197354,-73.88930252921719
778,28 ST/QUEENS PLAZA SOUTH,906,40.74933567328918,-73.93956011810154
779,BEDFORD AV/TAYLOR ST,905,40.70633489392265,-73.96138342228728
780,ERSKINE PL/EARHART LA,902,40.86369197228381,-73.82483366297117
781,HALSEY ST/CENTRAL AV,901,40.68850083462819,-73.96675905327413
782,COLLEGE POINT BLVD/AVERY AV,900,40.75320811666666,-73.83299658888889
783,BROADWAY/JUSTICE AV,900,40.73661219111111,-73.88020370222222
784,GRAND AV/66 ST,899,40.72444619354839,-73.89791800778643
785,CHURCH AV/E 46 ST,895,40.65148385251397,-73.93588140446928
786,FLATBUSH AV/PROSPECT PARK ZOO,892,40.66660528587444,-73.96502791816143
787,3 AV/E 26 ST,890,40.74413413370787,-73.97918160561798
788,MERRICK BLVD/220 ST,888,40.68382670945946,-73.75569329166666
789,WEST FARMS RD/VYSE AV,888,40.82457659234234,-73.89115197635135
790,10 AV/W 211 ST,883,40.86579062287656,-73.91802575537939
791,GRAND AV/HASPEL ST,882,40.73444211564626,-73.88246685487528
792,HILLSIDE AV/EDGERTON BL,881,40.712062330306466,-73.78693971623156
793,PUGSLEY AV/SEWARD AV,881,40.82028048240635,-73.86921468444949
794,MERRICK BLVD/FARMERS BLVD,880,40.682421488636365,-73.76620232954545
795,E 23 ST / 3 AV,880,40.73913347064394,-73.98383497537878
796,CROSS BRONX EXPWY SERVICE RD/TAYLOR AV,879,40.8349057963595,-73.86775869397043
797,FULTON ST/HOYT ST,878,40.68997058883827,-73.98252189977221
798,HILLSIDE AV/DALNY RD,876,40.71388776598174,-73.77879132876713
799,E 86 ST/LEXINGTON  AV,876,40.778708014840184,-73.95498462785388
800,FLATBUSH AV/AVENUE T,873,40.64592733791524,-73.93661406414662
801,MERRICK BLVD/BAISLEY BLVD,868,40.69043354032258,-73.77352167050691
802,39 ST/8 AV,868,40.64676315898617,-73.99468045737328
803,3 AV/E 118 ST,864,40.7973927102662,-73.94073236168981
804,WOODHAVEN BLVD/POLO PL,863,40.718936085747394,-73.86389754692931
805,FLATBUSH AV/CHESTER CT,860,40.65653291511627,-73.95976737674418
806,FLATBUSH AV/CORTELYOU RD,859,40.64426822002328,-73.9569189895227
807,E 34 ST /5 AV,858,40.74716955324398,-73.98204713691531
808,SOUTHERN BLVD/BOTANICAL GARDENS,856,40.84609929672897,-73.89037793224298
809,EAST TREMONT AV/ST LAWRENCE AV,853,40.83975252754982,-73.87229865416178
810,SEAVIEW AV/PENNSYLVANIA AV,853,40.64612602930832,-73.88020349003517
811,CORONA AV/NATIONAL ST,849,40.74178146171967,-73.86803555477032
812,METROPOLITAN AV/H C BOHACK GATE,848,40.71366639504716,-73.91774668160377
813,ROCKAWAY BEACH BLVD/BEACH 108 ST,847,40.58228232821724,-73.83355133530105
814,FRESH POND RD/GATES AV,847,40.709799763872496,-73.89887694805195
815,BAINBRIDGE AV/EAST MOSHOLU PKWY NORTH,842,40.873410794536824,-73.87605048218528
816,ADAMS ST/BROOKLYN SUPREME COURT,842,40.68046034916864,-73.97551819002375
817,CYPRESS AV/PALMETTO ST,841,40.701102426872765,-73.90746564684899
818,CHURCH AV/WESTMINSTER RD,835,40.647221081437124,-73.96854921796408
819,AVENUE A/E 11 ST,834,40.728300369304556,-73.98280570383693
820,39 ST/7 AV,828,40.64757755193237,-73.99740238405798
821,WILLIAMSBURG BRIDGE PLAZA/LANE 4,826,40.70724146731234,-73.960603342615
822,MERRICK BLVD/LINDEN BLVD,825,40.69224045090909,-73.7799020169697
823,AMSTERDAM AV/W 176 ST,824,40.83767349635923,-73.93528451941746
824,CROSS BRONX EXPWY SERVICE RD/HAVILAND AV,824,40.83181089320388,-73.8551506395631
825,FULTON ST/CARLTON AV,824,40.68469030461165,-73.96833285922331
826,LEXINGTON AV/E 77 ST,824,40.7690379696602,-73.96267263228155
827,FULTON ST/NOSTRAND AV,815,40.68041581226994,-73.94962921472393
828,E 14 ST/AV B,809,40.72965218289658,-73.97842138395961
829,MERRICK BLVD/228 ST,809,40.68361029171817,-73.75530064029667
830,LEXINGTON AV/E 119 ST,809,40.79209256489493,-73.94560541779975
831,FLATBUSH AV/DEAN ST,809,40.67725503955501,-73.97206790482076
832,W 42 ST/7 AV,807,40.75654312601352,-73.9880434080512
833,FULTON ST/EASTERN PKWY,806,40.67811316873449,-73.90769250124069
834,FRESH POND RD/60 AV,802,40.71550083790524,-73.90140873441396
835,EARHART LA/ERSKINE PL,801,40.86200491260924,-73.82445180774033
836,WYCKOFF AV/WEIRFIELD ST,797,40.69610864115433,-73.90646159473023
837,JAMAICA AV/168 PL,787,40.70639823634053,-73.79244586149936
838,VICTORY BLVD/BAY ST,787,40.638958923761116,-74.07639264421856
839,LEXINGTON AV/E 98 ST,785,40.772860281528665,-73.95939097579618
840,CENTRAL PARK NORTH/5 AV,785,40.79736285768665,-73.95032336782583
841,E 34 ST/PARK AV,781,40.74726548145957,-73.98211546470603
842,HILLSIDE AV/188 ST,777,40.7146141016731,-73.77559273359073
843,MERRICK BLVD/230 ST,774,40.67924149870801,-73.74659360981912
844,BROADWAY/W 155 ST,770,40.83253673714043,-73.94535890101685
845,FULTON ST/S ELLIOTT PL,769,40.68686385435631,-73.975767420026
846,LEXINGTON AV/E 86 ST,763,40.7775003853211,-73.9569075989515
847,METROPOLITAN AV/73 PL,763,40.71273265923985,-73.8762886802097
848,JAMAICA AV /PARSONS BL,762,40.7025124199475,-73.80317859973754
849,HALSEY ST/BEDFORD AV,762,40.68403083727034,-73.95265038057742
850,FLATBUSH AV/E 48 ST,758,40.64193230079156,-73.93846527176781
851,FULTON ST/NEW YORK AV,755,40.68031071258278,-73.94823366622516
852,W 23 ST/9 AV,753,40.74654387786631,-74.00121400309429
853,3 AV/E 91 ST,752,40.78057774135638,-73.95269466468085
854,ROCKAWAY PKWY/AVENUE L,752,40.64489106914894,-73.88929029521276
855,LEXINGTON AV/E 94 ST,751,40.77844444873502,-73.95591016511318
856,Verrazano Bridge/Lee Av (N.B.),746,40.61665482439678,-74.02691101072386
857,HILLSIDE AV/199 ST,743,40.71935907806191,-73.7636184306864
858,HILLSIDE AV/240 ST,741,40.72975353306343,-73.73809711470986
859,170 ST/JAMAICA AV,738,40.70730431300813,-73.79080286720867
860,HILLSIDE AV/PARSONS BLVD,738,40.70775718699187,-73.80121716802168
861,CORONA AV/90 ST,736,40.74138383559782,-73.87451773097825
862,CADMAN PLAZA WEST/TILLARY ST,736,40.69569673641304,-73.9880066548913
863,HILLSIDE AV/166 ST,732,40.70969943306011,-73.7955047431694
864,MERRICK BLVD/233 ST,729,40.68128491358025,-73.74795492729767
865,WOODHAVEN BLVD/PENELOPE AV,727,40.71960768363136,-73.86523100412656
866,3 AV/E 75 ST,727,40.76873403919762,-73.96079540761578
867,GRAND ST/ESSEX ST,724,40.717072727656536,-73.98758497905617
868,CENTRAL PARK NORTH/MALCOLM X BLVD,722,40.79838566003158,-73.95254862283302
869,FULTON ST/ASHLAND PL,722,40.68835070498615,-73.97529773822714
870,FLATBUSH AV/ATLANTIC AV,717,40.67362657880056,-73.97097909902371
871,FLATBUSH AV/AVENUE S,715,40.613091215384614,-73.92625506433566
872,MADISON AV/E 95 ST,715,40.789699750720594,-73.95253606661188
873,EDWARD L GRANT HWY/W 170 St,712,40.83701421910112,-73.9183269985955
874,MADISON AV/E 98 ST,711,40.78972356370499,-73.95245343017027
875,21 ST/40 AV,708,40.75702360310734,-73.9392443079096
876,E 23 ST / 1 AV,706,40.73770163975448,-73.98038207412654
877,FRESH POND RD/BLEECKER ST,704,40.7151275,-73.90153642613636
878,VICTORY BLVD/ BROOK ST,704,40.63765872869318,-74.08007300142046
879,UNION ST/26 AV,703,40.77412803271692,-73.82583605689899
880,BARTOW AV/EDSON AV,703,40.86825718207681,-73.83567869274538
881,FLATBUSH AV/STERLING PL,702,40.676149938746434,-73.97179327777778
882,HALSEY ST/PATCHEN AV,700,40.68524559,-73.93118912
883,LEXINGTON AV/E 34 ST,700,40.744932577142855,-73.98043592547143
884,ASTORIA BLVD/31 ST,700,40.769806855714286,-73.91348280857143
885,HUNTER AV/EARHART LA,699,40.86294922317597,-73.82585438340486
886,HALLECK ST/VIELE AV,697,40.80814345480631,-73.88212189670014
887,EAST GUN HILL RD/EASTCHESTER RD,696,40.87045369827586,-73.84607656465518
888,W 42 ST/9 AV,696,40.75785503760705,-73.99145159375678
889,NOSTRAND AV/KOSCIUSKO ST,696,40.68817587999521,-73.95106021264368
890,FLATBUSH AV/CLARENDON RD,696,40.639818397988506,-73.95543718965517
891,3 AV/E 82 ST,695,40.770306387769786,-73.96006456594725
892,MERRICK BLVD/169 PL,691,40.69752595079595,-73.7836872706223
893,VICTORY BLVD/JERSEY ST,691,40.63613652532562,-74.08312585817656
894,YORK AV/E 79 ST,688,40.7716710121124,-73.94972954554264
895,SEAVIEW AV / PENNSYLVANIA AV,688,40.645071710755815,-73.87884708720931
896,PUTNAM AV/WOODWARD AV,687,40.70240964919942,-73.90453659970888
897,FLATBUSH AV/GRAND ARMY PLAZA,686,40.66635059620991,-73.96509991399417
898,GRAND ST/OLIVE ST,684,40.711985078947365,-73.94029374122807
899,1 AV/E 43 ST,683,40.751139134699855,-73.9680966647145
900,ROCKAWAY PKWY/TRUCKLEMANS LN,675,40.64439912444445,-73.90141224148148
901,MARCY AV/S 4 ST,674,40.70840925222552,-73.9573206735905
902,CORONA AV/ALSTYNE AV,673,40.744149426448736,-73.86530751114412
903,2 AV/E 39 ST,672,40.74532046428571,-73.9754893735119
904,3 AV/E 93 ST,671,40.78193038201192,-73.95149778166915
905,FLATBUSH AV/DITMAS AV,670,40.63995731044776,-73.95468952238807
906,PUTNAM AV/CLASSON AV,667,40.68530306596702,-73.95168743178411
907,MERRICK BLVD/FOCH BLVD,667,40.70139246626687,-73.78367402248875
908,BROADWAY/W 184 ST,666,40.85253267867868,-73.93448980330331
909,132 ST/JAMAICA AV,663,40.70239647058823,-73.81967941025641
910,LEXINGTON AV/E 85 ST,662,40.77765104833836,-73.95669295468278
911,GRAND ST/GRAHAM AV,658,40.71115273100304,-73.94314206382978
912,KINGS HWY/NOSTRAND AV,657,40.61280570928463,-73.95030397564689
913,AVENUE N/E 53 ST,657,40.624834534246574,-73.93115353576864
914,E 14 ST/AV C,657,40.72948439540842,-73.9769805087113
915,GRAND ST/PITT ST,656,40.716391523882116,-73.98499444740345
916,EMMONS AV / NOSTRAND AV,654,40.58979958562691,-73.93911147400611
917,HILLSIDE AV/184 ST,653,40.71427436906585,-73.77698207963246
918,EAST NEW YORK AV/ALABAMA AV,652,40.676643361963194,-73.90062154907976
919,FULTON ST/ADELPHI ST,651,40.685382267281106,-73.9712260814132
920,BROADWAY/TIEMANN PL,651,40.81567958256209,-73.95822640501882
921,JORALEMON ST/COURT ST,644,40.69272960093168,-73.98947352173913
922,METROPOLITAN AV/LEFFERTS BLVD,644,40.70653342080745,-73.83380780279502
923,YORK AV/E 88 ST,639,40.77799428169014,-73.94567059624413
924,CHURCH AV/E 37 ST,639,40.651144771518,-73.9420963286385
925,E 168 ST/3 AV,638,40.83071552978056,-73.90634918495299
926,2 AV/E 56 ST,637,40.75766749450549,-73.966462422292
927,CROSS BRONX EXPWY SERVICE RD/NEWBOLD AV,635,40.83124531811024,-73.85899749763779
928,EAST GUN HILL RD/PAULDING AV,635,40.87446542677165,-73.85621635748032
929,E 34 ST /2 AV,633,40.74256153076356,-73.97711309692995
930,3 AV/E 69 ST,632,40.76867346677215,-73.96148526740507
931,MERRICK BLVD/SPRINGFIELD BLVD,629,40.68860709856916,-73.76579741653418
932,EAST GUN HILL RD/BOSTON RD,628,40.87417758598726,-73.85643418471336
933,FLATBUSH AV/E 46 ST,628,40.639072732484074,-73.93856971337578
934,39 ST/6 AV,627,40.649397637958536,-73.99937375119617
935,BEDFORD AV/HEWES ST,627,40.70268688409888,-73.96105341307815
936,LEXINGTON AV/E 28 ST,623,40.75165140930979,-73.97544167897271
937,AVENUE N/UTICA AV,623,40.63429556179775,-73.93788447030497
938,MADISON ST/CYPRESS AV,622,40.70171603054662,-73.9061104437299
939,1 AV/E 91 ST,620,40.78005468977957,-73.9469972088656
940,BROADWAY/CORONA AV,619,40.73668013247173,-73.8788287641357
941,3 AV/E 20 ST,614,40.74629365530731,-73.97887394402866
942,LEXINGTON AV/E 104 ST,613,40.78936400815661,-73.94945572920065
943,SAINT NICHOLAS AV/W 167 ST,613,40.843068084828715,-73.9389361141925
944,AMSTERDAM AV/W 147 ST,611,40.82420252864157,-73.94693229787234
945,HALSEY ST/THROOP AV,611,40.68513653682488,-73.95272246317512
946,LEXINGTON AV/E 70 ST,609,40.76569848111659,-73.96534108210182
947,BARTOW AV/ELY AV,609,40.87045701642036,-73.83485620361249
948,FLATBUSH AV/MIDWOOD ST,609,40.65852443021347,-73.96005490147783
949,FLATLANDS AV / E 105 ST,605,40.64818746942149,-73.89366407272728
950,METROPOLITAN AV/FRESH POND RD,604,40.710279953642384,-73.89897501324504
951,E 79 ST/5 AV,603,40.775457630371534,-73.96354862575014
952,AMSTERDAM AV/W 133 ST,601,40.80859715640599,-73.95452461064892
953,BROADWAY/W 135 ST,601,40.82078457658438,-73.9545350374984
954,HALSEY ST/MALCOLM X BLVD,601,40.68491446755407,-73.93004434941764
955,FULTON ST/ROCKAWAY AV,600,40.67821081666667,-73.90965087833332
956,MERRICK BLVD/226 ST,598,40.69217380936455,-73.76999306521739
957,W 23 ST/8 AV,597,40.744853528721386,-73.9973262358794
958,HYLAN BLVD/LIBERTY AV,595,40.5915317697479,-74.08803983865546
959,FULTON ST/KINGSTON AV,595,40.67959840672269,-73.93657080504202
960,GRAND AV/CALAMUS AV,594,40.73238272053872,-73.88481112962964
961,RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK,592,40.82616514695946,-73.9482989222973
962,CHURCH AV/E 93 ST,591,40.6531903857868,-73.9197988003384
963,KINGS HWY/AVENUE K,590,40.627504394915256,-73.92752157457628
964,MERRICK BLVD/116 AV,590,40.693837154237286,-73.7794163559322
965,E 23 ST/PARK AV S,589,40.74024121478778,-73.98640869863046
966,23 AV/82 ST,585,40.768248724786325,-73.88656307179487
967,WYTHE AV/CLYMER ST,584,40.70670936130137,-73.96656321232877
968,HILLSIDE AV/214 ST,581,40.71391562478485,-73.77851487607573
969,INNIS ST/NICHOLAS AV,579,40.63457907944733,-74.14031737132987
970,MERRICK BLVD/222 ST,579,40.68672678929188,-73.76127994127808
971,MERRICK BLVD/104 AV,577,40.70076548526863,-73.78875679722704
972,FULTON ST/JAY ST,572,40.69193266783217,-73.9878342132867
973,ROCKAWAY PKWY/AVENUE K,572,40.64378020629371,-73.8938103986014
974,W 79 ST/AMSTERDAM AV,571,40.78326004378283,-73.97885052014011
975,LEE AV/TAYLOR ST,569,40.70409762184534,-73.95875183128295
976,CO-OP CITY BLVD/CARVER LOOP 2,565,40.8767267840708,-73.82512460530972
977,METROPOLITAN AV/132 ST,564,40.702601863475174,-73.82047735460993
978,JAMAICA AV/METROPOLITAN AV,563,40.70233193072824,-73.81985405861455
979,FULTON ST/VAN SINDEREN AV,562,40.67735966014235,-73.90382767437723
980,HALSEY ST/STUYVESANT AV,562,40.68638649288256,-73.92729124021352
981,FRESH POND RD/60 RD,562,40.715372811387894,-73.9024057188612
982,BAINBRIDGE AV/EAST GUN HILL RD,558,40.878375267025085,-73.86388144802868
983,FULTON ST/SOUTH ELLIOT PL,558,40.6870827921147,-73.97540349283155
984,8 AV/BLEECKER ST,556,40.73817332971823,-74.00395896402877
985,HILLSIDE AV/264 ST,555,40.72128731711712,-73.7575887945946
986,HUTCHINSON RIVER PKWY/EINSTEIN LOOP SOUTH,555,40.86398388828829,-73.82511107387387
987,BROADWAY/LA SALLE ST,555,40.81407898859112,-73.95928788982104
988,HILLSIDE AV/161 ST,555,40.709930664864864,-73.7909911045045
989,SOUTH AV/GOETHALS RD NORTH,554,40.63641717509025,-74.08719876353791
990,JEROME AV/E 196 ST,553,40.869513645569626,-73.8903368716094
991,FULTON ST/DUFFIELD ST,552,40.69084935688406,-73.98512206884058
992,W 168 ST/AUDUBON AV,550,40.83328512418021,-73.94387236968835
993,LEXINGTON AV/E 74 ST,549,40.7549200856102,-73.97260227140255
994,EAST GUN HILL RD/WHITE PLAINS RD,549,40.87517354826958,-73.85963193624772
995,COLLEGE POINT BLVD/BOOTH MEMORIAL AV,547,40.750550661791586,-73.83309426508227
996,E 169 ST/TIFFANY ST,547,40.82732994332724,-73.89413032358318
997,PENNSYLVANIA AV /SCHROEDERS AV,546,40.6491691007326,-73.88425667765569
998,MERRICK BLVD/111 AV,543,40.69565130018417,-73.78262352117864
999,CHURCH AV/E 7 ST,542,40.64404757564576,-73.97653475645757
1000,HILLSIDE AV/FRANCIS LEWIS BLVD,542,40.71616388191882,-73.77217702214023
1001,PELHAM PKWY/WILLIAMSBRIDGE RD,541,40.85774631238448,-73.86275611275416
1002,LIVINGSTON ST/NEVINS ST,541,40.678316669131235,-73.97504753419594
1003,LAGUARDIA RD/94 ST,541,40.772787072088725,-73.87689556931608
1004,MANHATTAN AV/FREEMAN ST,541,40.73274458595194,-73.95466253974122
1005,CROSS BRONX EXPWY SERVICE RD/ZEREGA AV,540,40.82955493888889,-73.84937043148147
1006,61 ST/ROOSEVELT AV,538,40.746761018587364,-73.8993840464684
1007,W 23 ST/6 AV,537,40.74253803596524,-73.99166052016139
1008,FULTON ST/SAINT JAMES PL,535,40.68305676261682,-73.9607118953271
1009,YORK AV/E 86 ST,534,40.77668306024344,-73.9465981994382
1010,MERRICK BLVD/218 ST,532,40.68858341729324,-73.76490593609023
1011,NOSTRAND AV/EMPIRE BL,531,40.65858417129943,-73.95039348086628
1012,HUGH GRANT CIRCLE/METROPOLITAN AV,531,40.83314128060264,-73.86286200564972
1013,ROCKAWAY PKY /TRUCKLEMANS LN,531,40.644304009416196,-73.90137557438794
1014,3 AV/E 63 ST,530,40.7682724490566,-73.96180602075471
1015,HALSEY ST/LEWIS AV,529,40.6839176994329,-73.93987198298677
1016,DRIGGS AV/N 11 ST,527,40.71402160341556,-73.96005202466793
1017,HALSEY ST/IRVING AV,526,40.694812091254754,-73.90720562927757
1018,CROSS BAY BLVD/LIBERTY AV,526,40.676487269961974,-73.84391024714829
1019,COLLEGE POINT BLVD/58 RD,525,40.7480766952381,-73.83521095809525
1020,MAIN ST/HORACE HARDING EXPWY NORTH,523,40.740469022944545,-73.82509776481835
1021,ROCKAWAY BEACH BLVD/BEACH 102 ST,523,40.59019293499044,-73.82443044550669
1022,BROADWAY/W 145 ST,521,40.825576268731304,-73.95105294196578
1023,FLATBUSH AV/HAWTHORNE ST,520,40.65558948461538,-73.95888600192308
1024,MAIN ST/KISSENA BL,518,40.75889302123552,-73.8297710965251
1025,MERRICK BLVD/115 AV,517,40.695201508704066,-73.7814329361702
1026,HILLSIDE AV/CHELSEA ST,516,40.714201251937986,-73.77757285465117
1027,LEXINGTON AV/E 56 ST,515,40.765601741747574,-73.96540158446601
1028,JAY ST/FULTON ST,514,40.69354463424124,-73.98699808365758
1029,UNION ST/BAYSIDE AV,513,40.772552132553606,-73.82646780506822
1030,FLATBUSH AV/EMPIRE BLVD,511,40.65095839334638,-73.95588227201566
1031,67 AV/FRESH POND RD,510,40.70594816470589,-73.89720211960785
1032,METROPOLITAN AV/GARDNER AV,510,40.71380257647059,-73.92559268431373
1033,3 AV/E 47 ST,504,40.75941463492064,-73.9681028670635
1034,HALSEY ST/MARCUS GARVEY BLVD,504,40.68439675396825,-73.93834728373015
1035,MADISON ST/ONDERDONK AV,504,40.70348648015873,-73.90374853769842
1036,AMSTERDAM AV/W 188 ST,500,40.818619452,-73.94225888999999
1037,ASTORIA BLVD NORTH/77 ST,498,40.76781286546185,-73.90107758433736
1038,3 AV/E 77 ST,498,40.76813985140562,-73.96214962248996
1039,EAST GUN HILL RD/SEYMOUR AV,498,40.87114617871486,-73.84741558032128
1040,FULTON ST/BEDFORD AV,497,40.680751698189134,-73.95317431623072
1041,E 34 ST/2 AV,494,40.74465473275089,-73.9775019441297
1042,GRAND AV/REMSEN PL,494,40.72304285425101,-73.90056111740891
1043,HALSEY ST/NOSTRAND AV,493,40.682455730223126,-73.95101270588235
1044,ASCH LOOP/BARTOW AV,492,40.87072629268293,-73.83145517479674
1045,HYLAN BLVD/NELSON AV,492,40.54243763821138,-74.14597675
1046,HYLAN BL/CLOVE RD,491,40.59768537678208,-74.08422212219959
1047,TILLARY ST/ADAMS ST,491,40.69555441547862,-73.98769189002037
1048,HALSEY ST/TOMPKINS AV,490,40.68474070204082,-73.95327637142857
1049,HYLAN BLVD/CLOVE RD,490,40.59784917959184,-74.08362605714285
1050,AV A/E 5 ST,488,40.724049444665305,-73.98540232140711
1051,DRIGGS AV/S 4 ST,487,40.70047952977413,-73.97707911293634
1052,BROADWAY/W 157 ST,487,40.83202953045801,-73.9460842802785
1053,MADISON AV/E 58 ST,486,40.766633692525176,-73.96962265580218
1054,HILLSIDE AV/150 ST,486,40.70716924691358,-73.80386401028807
1055,HYLAN BLVD/MIDLAND AV,485,40.58174830103093,-74.09768596907217
1056,ROCKAWAY PKWY/AVENUE M,485,40.645444814432985,-73.8852846556701
1057,METROPOLITAN AV/118 ST,484,40.70651059297521,-73.83394916322314
1058,HALSEY ST/RALPH AV,482,40.685844607883816,-73.92918356016598
1059,MERRICK BLVD/224 ST,481,40.69020681081081,-73.76852472141371
1060,FLATBUSH AV/PLAZA ST EAST,481,40.67501637422037,-73.97094764449065
1061,HUTCHINSON RIVER PKWY EAST/EINSTEIN LOOP SOUTH,480,40.8661090375,-73.82588870833334
1062,LEXINGTON AV/E 31 ST,480,40.755102606250006,-73.97279914791667
1063,HALSEY ST/EVERGREEN AV,476,40.689739207983195,-73.9528942710084
1064,FULTON ST/VANDERBILT AV,476,40.6844045105042,-73.96860876470588
1065,VETERANS AV/E 65 ST,475,40.63472121684211,-73.92580301263158
1066,BROADWAY/BENNETT AV,471,40.858215288747346,-73.93182357961784
1067,MERRICK BLVD/PINEVILLE LN,471,40.70045193630573,-73.7828602208068
1068,5 AV/W 50 ST,471,40.75685538899357,-73.97866613485041
1069,ESSEX ST/GRAND ST,470,40.719044216659576,-73.988232611
1070,FULTON ST/SACKMAN ST,468,40.678075551282056,-73.90655693589743
1071,HILLSIDE AV/251 ST,465,40.718915890322585,-73.76715980215054
1072,E 42 ST/3 AV,465,40.751260174881935,-73.97553761210196
1073,McGUINNESS BLVD/FREEMAN ST,462,40.732629619047614,-73.95057335064935
1074,W FORDHAM RD/SEDGWICK AV,461,40.862855262472884,-73.91006554013015
1075,LEXINGTON AV/E 102 ST,461,40.78533094577006,-73.95087532321041
1076,MERRICK BLVD/URSINA RD,459,40.7052831372549,-73.78059747494554
1077,FLATBUSH AV/PACIFIC ST,457,40.682863549234135,-73.97667489059081
1078,3 AV/E 31 ST,457,40.751370185995626,-73.97400577680526
1079,MERRICK BLVD/125 AV,456,40.694052486842104,-73.77806393201755
